ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP
64002,Jackson County,MO,29095,H1
64158,Jackson County,MO,29095,H1
64870,Jasper County,MO,29097,H1
64803,Jasper County,MO,29097,H1
64801,Jasper County,MO,29097,H1
64834,Jasper County,MO,29097,H1
64862,Jasper County,MO,29097,H1
64857,Jasper County,MO,29097,H1
64848,Jasper County,MO,29097,H1
64849,Jasper County,MO,29097,H1
64755,Jasper County,MO,29097,H1
64836,Jasper County,MO,29097,H1
64835,Jasper County,MO,29097,H1
64840,Jasper County,MO,29097,H1
64832,Jasper County,MO,29097,H1
64802,Jasper County,MO,29097,H1
64833,Jasper County,MO,29097,H1
64841,Jasper County,MO,29097,H1
64830,Jasper County,MO,29097,H1
64804,Jasper County,MO,29097,H1
64859,Jasper County,MO,29097,H1
64855,Jasper County,MO,29097,H1
64748,Jasper County,MO,29097,H1
63012,Jefferson County,MO,29099,H1
63028,Jefferson County,MO,29099,H1
63026,Jefferson County,MO,29099,H1
63066,Jefferson County,MO,29099,H1
63057,Jefferson County,MO,29099,H1
63052,Jefferson County,MO,29099,H1
63627,Jefferson County,MO,29099,H1
63069,Jefferson County,MO,29099,H1
63030,Jefferson County,MO,29099,H1
63023,Jefferson County,MO,29099,H1
63053,Jefferson County,MO,29099,H1
63628,Jefferson County,MO,29099,H1
63047,Jefferson County,MO,29099,H1
63048,Jefferson County,MO,29099,H1
63020,Jefferson County,MO,29099,H1
63041,Jefferson County,MO,29099,H1
63061,Jefferson County,MO,29099,H1
63065,Jefferson County,MO,29099,H1
63050,Jefferson County,MO,29099,H1
63010,Jefferson County,MO,29099,H1
63019,Jefferson County,MO,29099,H1
63015,Jefferson County,MO,29099,H1
63072,Jefferson County,MO,29099,H1
63087,Jefferson County,MO,29099,H1
63049,Jefferson County,MO,29099,H1
63051,Jefferson County,MO,29099,H1
63070,Jefferson County,MO,29099,H1
63016,Jefferson County,MO,29099,H1
63025,Jefferson County,MO,29099,H1
64019,Johnson County,MO,29101,H1
64061,Johnson County,MO,29101,H1
64726,Johnson County,MO,29101,H1
65332,Johnson County,MO,29101,H1
64080,Johnson County,MO,29101,H1
64761,Johnson County,MO,29101,H1
64011,Johnson County,MO,29101,H1
64070,Johnson County,MO,29101,H1
64093,Johnson County,MO,29101,H1
64747,Johnson County,MO,29101,H1
65351,Johnson County,MO,29101,H1
64037,Johnson County,MO,29101,H1
64071,Johnson County,MO,29101,H1
65336,Johnson County,MO,29101,H1
64040,Johnson County,MO,29101,H1
65305,Johnson County,MO,29101,H1
64076,Johnson County,MO,29101,H1
65360,Johnson County,MO,29101,H1
64733,Johnson County,MO,29101,H1
64020,Johnson County,MO,29101,H1
63458,Knox County,MO,29103,H1
63537,Knox County,MO,29103,H1
63460,Knox County,MO,29103,H1
63446,Knox County,MO,29103,H1
63547,Knox County,MO,29103,H1
63531,Knox County,MO,29103,H1
63464,Knox County,MO,29103,H1
65543,Laclede County,MO,29105,H1
65722,Laclede County,MO,29105,H1
65020,Laclede County,MO,29105,H1
65552,Laclede County,MO,29105,H1
65536,Laclede County,MO,29105,H1
65470,Laclede County,MO,29105,H1
65632,Laclede County,MO,29105,H1
65590,Laclede County,MO,29105,H1
65662,Laclede County,MO,29105,H1
65534,Laclede County,MO,29105,H1
65556,Laclede County,MO,29105,H1
65463,Laclede County,MO,29105,H1
65567,Laclede County,MO,29105,H1
64096,Lafayette County,MO,29107,H1
64076,Lafayette County,MO,29107,H1
64074,Lafayette County,MO,29107,H1
64071,Lafayette County,MO,29107,H1
64070,Lafayette County,MO,29107,H1
64011,Lafayette County,MO,29107,H1
64021,Lafayette County,MO,29107,H1
64022,Lafayette County,MO,29107,H1
64097,Lafayette County,MO,29107,H1
64020,Lafayette County,MO,29107,H1
64075,Lafayette County,MO,29107,H1
64017,Lafayette County,MO,29107,H1
64001,Lafayette County,MO,29107,H1
64067,Lafayette County,MO,29107,H1
64037,Lafayette County,MO,29107,H1
65321,Lafayette County,MO,29107,H1
65604,Lawrence County,MO,29109,H1
65769,Lawrence County,MO,29109,H1
65664,Lawrence County,MO,29109,H1
65723,Lawrence County,MO,29109,H1
65654,Lawrence County,MO,29109,H1
64862,Lawrence County,MO,29109,H1
64848,Lawrence County,MO,29109,H1
65682,Lawrence County,MO,29109,H1
65752,Lawrence County,MO,29109,H1
65738,Lawrence County,MO,29109,H1
65708,Lawrence County,MO,29109,H1
64748,Lawrence County,MO,29109,H1
65712,Lawrence County,MO,29109,H1
65705,Lawrence County,MO,29109,H1
65646,Lawrence County,MO,29109,H1
64873,Lawrence County,MO,29109,H1
65605,Lawrence County,MO,29109,H1
65707,Lawrence County,MO,29109,H1
65756,Lawrence County,MO,29109,H1
65610,Lawrence County,MO,29109,H1
65612,Lawrence County,MO,29109,H1
63435,Lewis County,MO,29111,H1
63447,Lewis County,MO,29111,H1
63457,Lewis County,MO,29111,H1
63448,Lewis County,MO,29111,H1
63473,Lewis County,MO,29111,H1
63471,Lewis County,MO,29111,H1
63440,Lewis County,MO,29111,H1
63446,Lewis County,MO,29111,H1
63454,Lewis County,MO,29111,H1
63438,Lewis County,MO,29111,H1
63452,Lewis County,MO,29111,H1
63348,Lincoln County,MO,29113,H1
63362,Lincoln County,MO,29113,H1
63390,Lincoln County,MO,29113,H1
63359,Lincoln County,MO,29113,H1
63333,Lincoln County,MO,29113,H1
63389,Lincoln County,MO,29113,H1
63349,Lincoln County,MO,29113,H1
63383,Lincoln County,MO,29113,H1
63387,Lincoln County,MO,29113,H1
63343,Lincoln County,MO,29113,H1
63347,Lincoln County,MO,29113,H1
63377,Lincoln County,MO,29113,H1
63334,Lincoln County,MO,29113,H1
63369,Lincoln County,MO,29113,H1
63379,Lincoln County,MO,29113,H1
63381,Lincoln County,MO,29113,H1
63344,Lincoln County,MO,29113,H1
64653,Linn County,MO,29115,H1
64659,Linn County,MO,29115,H1
64646,Linn County,MO,29115,H1
64658,Linn County,MO,29115,H1
64631,Linn County,MO,29115,H1
64628,Linn County,MO,29115,H1
64674,Linn County,MO,29115,H1
64651,Linn County,MO,29115,H1
65281,Linn County,MO,29115,H1
64688,Linn County,MO,29115,H1
65261,Linn County,MO,29115,H1
64630,Linn County,MO,29115,H1
63557,Linn County,MO,29115,H1
63566,Linn County,MO,29115,H1
64635,Linn County,MO,29115,H1
64652,Linn County,MO,29115,H1
64601,Livingston County,MO,29117,H1
64643,Livingston County,MO,29117,H1
64638,Livingston County,MO,29117,H1
64648,Livingston County,MO,29117,H1
64688,Livingston County,MO,29117,H1
64664,Livingston County,MO,29117,H1
64656,Livingston County,MO,29117,H1
64686,Livingston County,MO,29117,H1
64625,Livingston County,MO,29117,H1
64624,Livingston County,MO,29117,H1
64635,Livingston County,MO,29117,H1
64683,Livingston County,MO,29117,H1
64850,McDonald County,MO,29119,H1
64863,McDonald County,MO,29119,H1
64861,McDonald County,MO,29119,H1
64843,McDonald County,MO,29119,H1
64831,McDonald County,MO,29119,H1
65772,McDonald County,MO,29119,H1
64865,McDonald County,MO,29119,H1
64867,McDonald County,MO,29119,H1
64856,McDonald County,MO,29119,H1
64854,McDonald County,MO,29119,H1
65730,McDonald County,MO,29119,H1
65647,McDonald County,MO,29119,H1
64847,McDonald County,MO,29119,H1
65745,McDonald County,MO,29119,H1
64868,McDonald County,MO,29119,H1
63549,Macon County,MO,29121,H1
63538,Macon County,MO,29121,H1
63431,Macon County,MO,29121,H1
65247,Macon County,MO,29121,H1
63532,Macon County,MO,29121,H1
63552,Macon County,MO,29121,H1
63534,Macon County,MO,29121,H1
63437,Macon County,MO,29121,H1
63530,Macon County,MO,29121,H1
63451,Macon County,MO,29121,H1
65260,Macon County,MO,29121,H1
63558,Macon County,MO,29121,H1
63539,Macon County,MO,29121,H1
64631,Macon County,MO,29121,H1
63557,Macon County,MO,29121,H1
64658,Macon County,MO,29121,H1
63620,Madison County,MO,29123,H1
63636,Madison County,MO,29123,H1
63655,Madison County,MO,29123,H1
63650,Madison County,MO,29123,H1
63621,Madison County,MO,29123,H1
63645,Madison County,MO,29123,H1
63640,Madison County,MO,29123,H1
65058,Maries County,MO,29125,H1
65443,Maries County,MO,29125,H1
65001,Maries County,MO,29125,H1
65559,Maries County,MO,29125,H1
65401,Maries County,MO,29125,H1
65014,Maries County,MO,29125,H1
65459,Maries County,MO,29125,H1
65582,Maries County,MO,29125,H1
65013,Maries County,MO,29125,H1
65580,Maries County,MO,29125,H1
63471,Marion County,MO,29127,H1
63454,Marion County,MO,29127,H1
63401,Marion County,MO,29127,H1
63438,Marion County,MO,29127,H1
63461,Marion County,MO,29127,H1
63463,Marion County,MO,29127,H1
63440,Marion County,MO,29127,H1
63439,Marion County,MO,29127,H1
63456,Marion County,MO,29127,H1
63443,Marion County,MO,29127,H1
64673,Mercer County,MO,29129,H1
64632,Mercer County,MO,29129,H1
64661,Mercer County,MO,29129,H1
65082,Miller County,MO,29131,H1
65064,Miller County,MO,29131,H1
65065,Miller County,MO,29131,H1
65058,Miller County,MO,29131,H1
65083,Miller County,MO,29131,H1
65459,Miller County,MO,29131,H1
65452,Miller County,MO,29131,H1
65026,Miller County,MO,29131,H1
65486,Miller County,MO,29131,H1
65040,Miller County,MO,29131,H1
65075,Miller County,MO,29131,H1
65049,Miller County,MO,29131,H1
65074,Miller County,MO,29131,H1
65591,Miller County,MO,29131,H1
65017,Miller County,MO,29131,H1
65079,Miller County,MO,29131,H1
65032,Miller County,MO,29131,H1
65047,Miller County,MO,29131,H1
65072,Miller County,MO,29131,H1
63845,Mississippi County,MO,29133,H1
63882,Mississippi County,MO,29133,H1
63823,Mississippi County,MO,29133,H1
63834,Mississippi County,MO,29133,H1
63881,Mississippi County,MO,29133,H1
63820,Mississippi County,MO,29133,H1
63801,Mississippi County,MO,29133,H1
65046,Moniteau County,MO,29135,H1
65074,Moniteau County,MO,29135,H1
65034,Moniteau County,MO,29135,H1
65068,Moniteau County,MO,29135,H1
65025,Moniteau County,MO,29135,H1
65011,Moniteau County,MO,29135,H1
65081,Moniteau County,MO,29135,H1
65287,Moniteau County,MO,29135,H1
65064,Moniteau County,MO,29135,H1
65018,Moniteau County,MO,29135,H1
65023,Moniteau County,MO,29135,H1
65042,Moniteau County,MO,29135,H1
65050,Moniteau County,MO,29135,H1
65084,Moniteau County,MO,29135,H1
65055,Moniteau County,MO,29135,H1
63443,Monroe County,MO,29137,H1
65275,Monroe County,MO,29137,H1
63462,Monroe County,MO,29137,H1
63437,Monroe County,MO,29137,H1
65263,Monroe County,MO,29137,H1
65258,Monroe County,MO,29137,H1
65282,Monroe County,MO,29137,H1
63468,Monroe County,MO,29137,H1
63456,Monroe County,MO,29137,H1
65283,Monroe County,MO,29137,H1
65260,Monroe County,MO,29137,H1
63384,Montgomery County,MO,29139,H1
63350,Montgomery County,MO,29139,H1
63381,Montgomery County,MO,29139,H1
65069,Montgomery County,MO,29139,H1
63359,Montgomery County,MO,29139,H1
63361,Montgomery County,MO,29139,H1
63363,Montgomery County,MO,29139,H1
65264,Montgomery County,MO,29139,H1
63351,Montgomery County,MO,29139,H1
65041,Montgomery County,MO,29139,H1
63333,Montgomery County,MO,29139,H1
65037,Morgan County,MO,29141,H1
65329,Morgan County,MO,29141,H1
65348,Morgan County,MO,29141,H1
65350,Morgan County,MO,29141,H1
65078,Morgan County,MO,29141,H1
65034,Morgan County,MO,29141,H1
65345,Morgan County,MO,29141,H1
65072,Morgan County,MO,29141,H1
65354,Morgan County,MO,29141,H1
65084,Morgan County,MO,29141,H1
65026,Morgan County,MO,29141,H1
65081,Morgan County,MO,29141,H1
65079,Morgan County,MO,29141,H1
65325,Morgan County,MO,29141,H1
65074,Morgan County,MO,29141,H1
65038,Morgan County,MO,29141,H1
65011,Morgan County,MO,29141,H1
63870,New Madrid County,MO,29143,H1
63874,New Madrid County,MO,29143,H1
63862,New Madrid County,MO,29143,H1
63868,New Madrid County,MO,29143,H1
63828,New Madrid County,MO,29143,H1
63848,New Madrid County,MO,29143,H1
63833,New Madrid County,MO,29143,H1
63878,New Madrid County,MO,29143,H1
63801,New Madrid County,MO,29143,H1
63869,New Madrid County,MO,29143,H1
63873,New Madrid County,MO,29143,H1
63866,New Madrid County,MO,29143,H1
63867,New Madrid County,MO,29143,H1
63860,New Madrid County,MO,29143,H1
64844,Newton County,MO,29145,H1
64842,Newton County,MO,29145,H1
64861,Newton County,MO,29145,H1
64866,Newton County,MO,29145,H1
65723,Newton County,MO,29145,H1
64873,Newton County,MO,29145,H1
64801,Newton County,MO,29145,H1
64864,Newton County,MO,29145,H1
64850,Newton County,MO,29145,H1
64867,Newton County,MO,29145,H1
64804,Newton County,MO,29145,H1
64862,Newton County,MO,29145,H1
64865,Newton County,MO,29145,H1
64840,Newton County,MO,29145,H1
64843,Newton County,MO,29145,H1
65734,Newton County,MO,29145,H1
64858,Newton County,MO,29145,H1
64428,Nodaway County,MO,29147,H1
64434,Nodaway County,MO,29147,H1
64468,Nodaway County,MO,29147,H1
64479,Nodaway County,MO,29147,H1
64431,Nodaway County,MO,29147,H1
64461,Nodaway County,MO,29147,H1
64457,Nodaway County,MO,29147,H1
64433,Nodaway County,MO,29147,H1
64423,Nodaway County,MO,29147,H1
64445,Nodaway County,MO,29147,H1
64455,Nodaway County,MO,29147,H1
64427,Nodaway County,MO,29147,H1
64487,Nodaway County,MO,29147,H1
64476,Nodaway County,MO,29147,H1
64489,Nodaway County,MO,29147,H1
64486,Nodaway County,MO,29147,H1
64475,Nodaway County,MO,29147,H1
64432,Nodaway County,MO,29147,H1
65690,Oregon County,MO,29149,H1
65606,Oregon County,MO,29149,H1
65791,Oregon County,MO,29149,H1
65778,Oregon County,MO,29149,H1
65692,Oregon County,MO,29149,H1
65061,Osage County,MO,29151,H1
65076,Osage County,MO,29151,H1
65058,Osage County,MO,29151,H1
65054,Osage County,MO,29151,H1
65101,Osage County,MO,29151,H1
65582,Osage County,MO,29151,H1
65014,Osage County,MO,29151,H1
65035,Osage County,MO,29151,H1
65085,Osage County,MO,29151,H1
65062,Osage County,MO,29151,H1
65048,Osage County,MO,29151,H1
65024,Osage County,MO,29151,H1
65016,Osage County,MO,29151,H1
65001,Osage County,MO,29151,H1
65051,Osage County,MO,29151,H1
65013,Osage County,MO,29151,H1
65761,Ozark County,MO,29153,H1
65760,Ozark County,MO,29153,H1
65729,Ozark County,MO,29153,H1
65762,Ozark County,MO,29153,H1
65626,Ozark County,MO,29153,H1
65666,Ozark County,MO,29153,H1
65618,Ozark County,MO,29153,H1
65676,Ozark County,MO,29153,H1
65784,Ozark County,MO,29153,H1
65741,Ozark County,MO,29153,H1
65637,Ozark County,MO,29153,H1
65790,Ozark County,MO,29153,H1
65655,Ozark County,MO,29153,H1
65773,Ozark County,MO,29153,H1
65609,Ozark County,MO,29153,H1
65715,Ozark County,MO,29153,H1
65766,Ozark County,MO,29153,H1
65733,Ozark County,MO,29153,H1
63857,Pemiscot County,MO,29155,H1
63830,Pemiscot County,MO,29155,H1
63855,Pemiscot County,MO,29155,H1
63853,Pemiscot County,MO,29155,H1
63877,Pemiscot County,MO,29155,H1
63873,Pemiscot County,MO,29155,H1
63849,Pemiscot County,MO,29155,H1
63879,Pemiscot County,MO,29155,H1
63851,Pemiscot County,MO,29155,H1
63827,Pemiscot County,MO,29155,H1
63852,Pemiscot County,MO,29155,H1
63839,Pemiscot County,MO,29155,H1
63826,Pemiscot County,MO,29155,H1
63840,Pemiscot County,MO,29155,H1
63673,Perry County,MO,29157,H1
63737,Perry County,MO,29157,H1
63781,Perry County,MO,29157,H1
63645,Perry County,MO,29157,H1
63783,Perry County,MO,29157,H1
63775,Perry County,MO,29157,H1
63748,Perry County,MO,29157,H1
63747,Perry County,MO,29157,H1
63776,Perry County,MO,29157,H1
63732,Perry County,MO,29157,H1
63770,Perry County,MO,29157,H1
63746,Perry County,MO,29157,H1
65301,Pettis County,MO,29159,H1
65337,Pettis County,MO,29159,H1
65336,Pettis County,MO,29159,H1
65332,Pettis County,MO,29159,H1
65340,Pettis County,MO,29159,H1
65333,Pettis County,MO,29159,H1
65335,Pettis County,MO,29159,H1
65347,Pettis County,MO,29159,H1
65351,Pettis County,MO,29159,H1
65345,Pettis County,MO,29159,H1
65348,Pettis County,MO,29159,H1
65339,Pettis County,MO,29159,H1
65350,Pettis County,MO,29159,H1
65302,Pettis County,MO,29159,H1
65360,Pettis County,MO,29159,H1
65325,Pettis County,MO,29159,H1
65334,Pettis County,MO,29159,H1
64020,Pettis County,MO,29159,H1
65529,Phelps County,MO,29161,H1
65459,Phelps County,MO,29161,H1
65461,Phelps County,MO,29161,H1
65559,Phelps County,MO,29161,H1
65462,Phelps County,MO,29161,H1
65409,Phelps County,MO,29161,H1
65436,Phelps County,MO,29161,H1
65449,Phelps County,MO,29161,H1
65550,Phelps County,MO,29161,H1
65401,Phelps County,MO,29161,H1
65402,Phelps County,MO,29161,H1
65453,Phelps County,MO,29161,H1
63353,Pike County,MO,29163,H1
63441,Pike County,MO,29163,H1
63336,Pike County,MO,29163,H1
63359,Pike County,MO,29163,H1
63343,Pike County,MO,29163,H1
63433,Pike County,MO,29163,H1
63459,Pike County,MO,29163,H1
63339,Pike County,MO,29163,H1
63334,Pike County,MO,29163,H1
63344,Pike County,MO,29163,H1
63382,Pike County,MO,29163,H1
63330,Pike County,MO,29163,H1
64118,Platte County,MO,29165,H1
64439,Platte County,MO,29165,H1
64190,Platte County,MO,29165,H1
64168,Platte County,MO,29165,H1
64154,Platte County,MO,29165,H1
64152,Platte County,MO,29165,H1
64151,Platte County,MO,29165,H1
64163,Platte County,MO,29165,H1
64153,Platte County,MO,29165,H1
64440,Platte County,MO,29165,H1
64092,Platte County,MO,29165,H1
64133,Platte County,MO,29165,H1
64484,Platte County,MO,29165,H1
64098,Platte County,MO,29165,H1
64164,Platte County,MO,29165,H1
64492,Platte County,MO,29165,H1
64150,Platte County,MO,29165,H1
64089,Platte County,MO,29165,H1
64018,Platte County,MO,29165,H1
64079,Platte County,MO,29165,H1
64028,Platte County,MO,29165,H1
64444,Platte County,MO,29165,H1
64155,Platte County,MO,29165,H1
65650,Polk County,MO,29167,H1
65601,Polk County,MO,29167,H1
65725,Polk County,MO,29167,H1
65613,Polk County,MO,29167,H1
65649,Polk County,MO,29167,H1
65648,Polk County,MO,29167,H1
65767,Polk County,MO,29167,H1
65617,Polk County,MO,29167,H1
65685,Polk County,MO,29167,H1
65645,Polk County,MO,29167,H1
65781,Polk County,MO,29167,H1
65674,Polk County,MO,29167,H1
65663,Polk County,MO,29167,H1
65710,Polk County,MO,29167,H1
65622,Polk County,MO,29167,H1
65640,Polk County,MO,29167,H1
65770,Polk County,MO,29167,H1
65727,Polk County,MO,29167,H1
65724,Polk County,MO,29167,H1
65534,Pulaski County,MO,29169,H1
65461,Pulaski County,MO,29169,H1
65473,Pulaski County,MO,29169,H1
65452,Pulaski County,MO,29169,H1
65583,Pulaski County,MO,29169,H1
65552,Pulaski County,MO,29169,H1
65457,Pulaski County,MO,29169,H1
65556,Pulaski County,MO,29169,H1
65550,Pulaski County,MO,29169,H1
65584,Pulaski County,MO,29169,H1
65459,Pulaski County,MO,29169,H1
63544,Putnam County,MO,29171,H1
64655,Putnam County,MO,29171,H1
63559,Putnam County,MO,29171,H1
64672,Putnam County,MO,29171,H1
64667,Putnam County,MO,29171,H1
63565,Putnam County,MO,29171,H1
63567,Putnam County,MO,29171,H1
63561,Putnam County,MO,29171,H1
63551,Putnam County,MO,29171,H1
63459,Ralls County,MO,29173,H1
63352,Ralls County,MO,29173,H1
63467,Ralls County,MO,29173,H1
63436,Ralls County,MO,29173,H1
63461,Ralls County,MO,29173,H1
63462,Ralls County,MO,29173,H1
63401,Ralls County,MO,29173,H1
63456,Ralls County,MO,29173,H1
63441,Ralls County,MO,29173,H1
63382,Ralls County,MO,29173,H1
